customer_id,application_date,age,region,segment,employment_years,annual_income,existing_loans,credit_utilization,debt_to_income,late_payments_12m,payment_history_score,loan_amount,loan_term_months,interest_rate,default_flag,predicted_prob
CUST200250,2025-05-12,22,Central,Student,5,35000,3,0.205,0.09,0,764,3250,12,6.54,0,0.435
CUST200251,2026-06-25,25,North,Small Business,5,48000,3,0.268,0.16,0,768,7500,12,7.05,0,0.506
CUST200252,2025-04-11,24,North,Retail,5,40000,3,0.335,0.13,0,700,5000,12,12.42,0,0.689
CUST200253,2026-05-28,22,Central,Retail,6,52500,3,0.234,0.15,0,674,8000,12,15.23,0,0.664
CUST200254,2026-03-22,21,South,Small Business,6,24000,3,0.278,0.1,0,621,2400,36,16.29,0,0.769
CUST200255,2026-03-03,26,West,Retail,2,26000,2,0.534,0.29,0,723,7500,12,12.18,0,0.864
CUST200256,2025-04-30,21,South,Retail,2,32900,2,0.192,0.09,0,710,3000,12,9.99,0,0.553
CUST200257,2025-08-24,21,North,Retail,5,40000,4,0.405,0.23,0,770,9000,12,7.51,0,0.665
CUST200258,2025-02-18,24,Central,Retail,5,21600,3,0.178,0.07,1,769,1450,36,11.5,0,0.653
CUST200259,2025-07-25,23,South,Student,5,11000,3,0.245,0.11,0,759,1200,24,6.91,0,0.529
CUST200260,2026-03-04,23,West,Retail,4,58000,3,0.183,0.11,3,663,6400,12,13.48,0,0.935
CUST200261,2024-07-20,24,East,Small Business,3,33000,4,0.262,0.12,0,671,4000,12,13.04,0,0.693
CUST200262,2025-03-29,25,North,Retail,10,85584,2,0.491,0.28,4,560,24000,36,17.19,1,0.994
CUST200263,2024-09-23,24,East,Retail,1,44000,2,0.182,0.07,1,746,3200,24,8,0,0.636
CUST200264,2025-02-02,25,North,Retail,1,59004,2,0.601,0.34,4,618,20000,48,14.84,1,0.996
CUST200265,2025-01-06,21,Central,Retail,5,42000,2,0.213,0.06,0,708,2500,12,9.99,0,0.52
CUST200266,2026-02-25,23,North,Retail,7,62400,4,0.297,0.11,0,650,7000,12,13.06,0,0.672
CUST200267,2025-10-21,23,South,Small Business,7,40000,2,0.433,0.19,0,720,7500,36,12.69,0,0.752
CUST200268,2025-06-28,23,North,Small Business,7,44000,3,0.243,0.15,0,751,6400,36,7.51,0,0.502
CUST200269,2025-05-22,23,South,Student,7,110000,2,0.269,0.14,0,709,15000,48,12.18,0,0.511
CUST200270,2025-03-05,23,Central,Retail,5,13000,3,0.286,0.18,0,559,2400,12,16.82,1,0.866
CUST200271,2026-02-28,25,Central,Small Business,1,44000,2,0.448,0.23,2,671,10000,36,12.87,0,0.958
CUST200272,2025-10-05,23,South,Retail,5,30000,3,0.279,0.1,0,768,3000,36,5.79,0,0.493
CUST200273,2026-01-30,23,South,Student,6,60000,2,0.407,0.19,1,719,11500,60,11.26,0,0.834
CUST200274,2025-09-11,22,West,Premium,5,54000,4,0.122,0.06,4,602,3200,24,16.49,1,0.972
CUST200275,2026-05-03,23,North,Retail,5,20124,3,0.596,0.3,4,664,5950,12,13.49,0,0.995
CUST200276,2026-04-24,26,South,Small Business,10,55000,3,0.284,0.09,0,750,5000,12,6.92,0,0.456
CUST200277,2024-11-23,22,East,Retail,1,32000,2,0.108,0.04,1,710,1200,36,9.96,0,0.647
CUST200278,2024-09-09,22,Central,Small Business,4,78000,2,0.068,0.04,0,575,3000,24,16.32,0,0.581
CUST200279,2025-10-02,25,Central,Retail,8,140004,4,0.047,0.03,0,660,4500,36,12.87,0,0.298
CUST200280,2026-02-08,22,South,Retail,1,22000,4,0.722,0.39,0,613,8500,12,15.05,0,0.968
CUST200281,2024-08-06,24,North,Retail,9,87500,4,0.355,0.14,3,667,12000,48,12.68,0,0.948
CUST200282,2026-05-29,25,Central,Retail,3,28000,4,0.461,0.29,3,660,8000,36,14.65,0,0.986
CUST200283,2025-11-22,23,East,Student,7,87000,3,0.065,0.04,0,769,3500,24,9.32,0,0.246
CUST200284,2025-09-07,25,South,Student,1,55000,3,0.185,0.12,0,748,6400,12,6.03,0,0.443
CUST200285,2025-12-30,24,East,Student,5,30996,3,0.498,0.26,0,765,8000,12,7.51,0,0.757
CUST200286,2026-05-20,23,East,Retail,7,122000,4,0.218,0.11,0,653,14000,60,13.48,0,0.519
CUST200287,2024-11-12,22,Central,Retail,4,50000,2,0.194,0.1,0,708,5150,12,8.88,0,0.511
CUST200288,2025-12-05,25,North,Retail,9,60000,3,0.178,0.1,2,603,6000,12,14.54,0,0.891
CUST200289,2026-07-05,22,Central,Student,5,32000,4,0.108,0.05,0,757,1700,36,7.9,0,0.367
CUST200290,2026-04-25,26,South,Small Business,5,95000,4,0.204,0.13,0,771,12000,48,8.49,0,0.374
CUST200291,2025-12-26,25,West,Small Business,3,19200,3,0.493,0.26,1,715,5000,12,10.99,1,0.917
CUST200292,2025-04-22,26,Central,Retail,7,38400,2,0.167,0.08,0,663,3200,24,13.49,0,0.587
CUST200293,2026-01-15,23,South,Small Business,1,24000,4,0.423,0.21,0,729,5000,24,11.48,0,0.782
CUST200294,2024-08-28,23,West,Small Business,3,65000,3,0.479,0.23,0,756,15000,36,8.94,0,0.717
CUST200295,2025-05-23,26,South,Premium,5,84000,4,0.249,0.1,1,651,8000,24,12.61,1,0.763
CUST200296,2024-12-08,21,North,Small Business,2,21000,4,0.49,0.24,0,762,5000,36,6.91,0,0.766
CUST200297,2025-07-18,23,Central,Retail,7,104000,2,0.139,0.09,0,713,9000,36,10.65,0,0.37
CUST200298,2025-10-15,22,Central,Retail,5,14400,4,0.365,0.15,0,726,2100,12,11.14,0,0.715
CUST200299,2026-07-12,23,Central,Small Business,2,61000,2,0.465,0.3,0,567,18400,60,19.29,0,0.927
CUST200300,2025-11-24,23,North,Retail,2,99996,2,0.112,0.05,0,712,4800,12,11.49,0,0.371
CUST200301,2024-12-02,22,West,Retail,5,39996,3,0.4,0.19,0,726,7500,12,11.86,0,0.729
CUST200302,2024-11-14,26,West,Premium,4,63180,2,0.258,0.09,3,663,5825,12,13.43,0,0.943
CUST200303,2024-08-05,24,North,Retail,3,50000,2,0.282,0.13,0,662,6625,12,11.22,0,0.68
CUST200304,2025-11-04,26,West,Premium,10,151900,3,0.289,0.13,1,727,20000,48,11.26,1,0.587
CUST200305,2026-06-14,23,South,Retail,5,90000,4,0.422,0.22,1,670,20000,48,13.57,0,0.871
CUST200306,2025-05-25,23,East,Retail,2,61200,3,0.243,0.16,0,750,10000,36,7.88,0,0.514
CUST200307,2025-04-19,24,South,Retail,8,62000,2,0.203,0.09,0,752,5875,24,6.03,0,0.383
CUST200308,2025-11-10,24,North,Retail,2,41745,3,0.201,0.08,0,771,3200,24,9.63,0,0.456
CUST200309,2025-04-13,24,Central,Student,2,31000,3,0.612,0.32,2,680,10000,12,14.65,1,0.981
CUST200310,2024-07-17,41,South,Small Business,5,137004,11,0.133,0.04,0,746,5600,12,8.59,0,0.248
CUST200311,2026-06-22,32,East,Small Business,5,40500,5,0.371,0.15,3,658,6000,24,14.26,0,0.971
CUST200312,2024-11-23,25,Central,Student,5,27500,4,0.637,0.33,0,761,9000,36,7.49,0,0.856
CUST200313,2026-05-05,23,South,Student,5,58000,3,0.31,0.17,1,755,9600,24,7.51,0,0.721
CUST200314,2025-08-22,27,South,Retail,5,49272,6,0.253,0.07,0,724,3250,12,11.5,0,0.541
CUST200315,2025-11-09,23,West,Retail,4,54000,2,0.198,0.1,0,716,5200,24,11.71,0,0.528
CUST200316,2025-02-03,31,South,Small Business,4,50000,8,0.564,0.32,0,755,16000,60,8.9,0,0.817
CUST200317,2024-12-03,33,South,Retail,1,48000,10,0.309,0.13,0,752,6000,24,11.5,0,0.609
CUST200318,2025-09-09,26,East,Retail,4,53000,3,0.487,0.23,2,621,12000,60,14.59,0,0.969
CUST200319,2024-09-23,28,South,Small Business,5,29004,7,0.384,0.17,3,657,4800,12,15.23,0,0.976
CUST200320,2025-08-01,31,Central,Student,5,14400,8,0.146,0.09,0,665,1250,12,11.5,1,0.604
CUST200321,2025-12-26,29,North,Small Business,7,45600,5,0.367,0.21,0,729,9600,12,10.36,0,0.684
CUST200322,2025-04-14,26,South,Small Business,10,53826,3,0.309,0.16,0,676,8500,12,14.79,1,0.692
CUST200323,2026-02-16,26,North,Retail,7,99996,3,0.223,0.08,3,603,8000,36,16.32,0,0.943
CUST200324,2025-02-14,34,Central,Retail,5,30000,6,0.268,0.13,0,709,4000,12,9.63,0,0.619
CUST200325,2025-04-04,31,West,Small Business,2,67000,10,0.189,0.04,0,771,3000,36,7.51,0,0.361
CUST200326,2024-10-06,30,West,Premium,3,36000,10,0.22,0.07,0,704,2400,12,10.65,0,0.566
CUST200327,2025-10-20,23,East,Retail,1,62000,3,0.23,0.1,0,710,6500,24,10.95,0,0.556
CUST200328,2024-11-27,31,South,Premium,2,96588,9,0.344,0.21,0,719,20000,60,10.95,0,0.635
CUST200329,2025-09-21,22,Central,Small Business,5,8000,4,0.99,0.68,0,763,5400,24,7.75,1,0.986
CUST200330,2026-07-03,23,South,Retail,7,41000,2,0.296,0.11,0,746,4700,36,7.9,0,0.534
CUST200331,2024-10-11,31,East,Retail,8,54050,9,0.334,0.22,0,719,12000,48,10.99,0,0.667
CUST200332,2026-04-05,24,South,Retail,4,90000,2,0.209,0.13,0,723,12000,48,9.91,0,0.467
CUST200333,2024-11-16,22,East,Retail,2,60000,3,0.211,0.13,1,679,8000,24,13.49,0,0.778
CUST200334,2025-04-08,21,West,Retail,5,30600,2,0.483,0.23,0,772,7000,12,7.29,0,0.725
CUST200335,2025-11-13,28,North,Retail,10,41000,6,0.103,0.04,4,676,1500,12,14.79,0,0.95
CUST200336,2025-04-11,33,East,Retail,5,30000,8,0.3,0.17,0,745,5000,24,7.74,0,0.603
CUST200337,2025-10-13,33,East,Student,3,41277,8,0.242,0.07,1,715,3000,24,10,1,0.724
CUST200338,2025-03-07,28,East,Retail,2,35000,5,0.35,0.14,0,667,4800,36,13.49,0,0.766
CUST200339,2024-12-21,23,North,Retail,7,54000,2,0.209,0.09,3,604,5000,24,14.96,1,0.954
CUST200340,2025-02-21,33,South,Retail,2,40000,8,0.586,0.35,0,753,14000,48,6.91,0,0.843
CUST200341,2024-09-20,23,West,Retail,5,122000,3,0.248,0.1,0,765,12000,60,7.29,0,0.342
CUST200342,2024-08-12,33,Central,Retail,8,30000,9,0.381,0.17,0,766,5000,24,7.51,0,0.618
CUST200343,2026-05-18,25,West,Premium,9,225000,3,0.212,0.09,0,720,21000,60,11.11,0,0.236
CUST200344,2025-01-08,22,West,Retail,4,40428,2,0.74,0.41,0,724,16500,60,10.75,1,0.929
CUST200345,2025-02-10,23,East,Retail,2,44000,3,0.273,0.14,4,651,6000,12,14.22,0,0.982
CUST200346,2025-07-20,35,West,Retail,2,37000,7,0.272,0.16,0,704,6000,36,9.99,1,0.654
CUST200347,2025-11-27,25,North,Retail,8,42000,4,0.447,0.29,0,762,12375,60,7.29,0,0.714
CUST200348,2026-02-16,24,East,Retail,6,55000,4,0.287,0.16,0,669,9000,36,12.87,0,0.685
CUST200349,2025-09-19,30,South,Retail,1,42000,5,0.356,0.14,0,627,6000,12,14.46,1,0.807
CUST200350,2025-11-06,23,East,Student,7,22944,3,0.371,0.22,0,721,5000,12,11.11,0,0.737
CUST200351,2026-02-01,29,Central,Premium,1,54000,7,0.076,0.04,0,714,2000,24,10.01,0,0.399
CUST200352,2025-03-12,21,West,Small Business,5,85800,2,0.473,0.22,0,723,18900,48,11.5,0,0.728
CUST200353,2025-05-17,26,North,Retail,8,50000,4,0.182,0.08,4,651,4200,24,12.99,0,0.966
CUST200354,2026-06-11,25,South,Small Business,6,32760,2,0.27,0.18,0,717,6000,36,10.59,0,0.64
CUST200355,2025-04-26,23,West,Retail,3,85000,2,0.383,0.18,2,628,15000,48,15.33,0,0.943
CUST200356,2025-05-03,29,South,Retail,5,47000,7,0.175,0.06,0,715,3000,24,10.25,0,0.476
CUST200357,2026-04-12,28,Central,Student,12,34000,7,0.538,0.29,3,624,10000,24,16.77,1,0.989
CUST200358,2025-10-03,30,South,Student,3,65000,5,0.245,0.14,0,720,9000,12,12.42,0,0.579
CUST200359,2026-05-19,30,Central,Student,4,51600,7,0.369,0.24,0,606,12200,48,15.28,0,0.85
CUST200360,2025-05-22,23,South,Small Business,8,50000,2,0.215,0.14,1,758,7000,36,11.5,0,0.673
CUST200361,2024-07-26,31,Central,Small Business,1,35000,5,0.225,0.11,0,704,4000,24,10.65,0,0.607
CUST200362,2025-04-09,27,North,Retail,8,33600,6,0.313,0.15,4,669,5000,36,12.87,0,0.981
CUST200363,2025-08-28,22,South,Small Business,6,24000,2,0.554,0.29,0,704,7000,24,12.42,0,0.874
CUST200364,2024-12-12,23,North,Premium,3,39000,3,0.355,0.21,0,704,8000,12,11.36,1,0.74
CUST200365,2026-06-26,23,North,Student,7,42806,2,0.13,0.02,0,755,1000,12,7.51,0,0.337
CUST200366,2024-08-25,35,South,Student,19,126000,5,0.163,0.08,0,613,10000,12,16.29,0,0.464
CUST200367,2025-03-30,28,North,Retail,6,38100,10,0.317,0.13,1,717,4800,24,9.63,1,0.781
CUST200368,2026-04-12,33,South,Retail,3,110000,10,0.14,0.09,4,662,10000,24,13.57,0,0.949
CUST200369,2025-09-19,33,East,Retail,5,49700,9,0.462,0.24,0,771,12000,36,6.92,0,0.688
CUST200370,2026-05-01,35,South,Retail,3,53500,5,0.361,0.19,0,701,10000,36,9.91,0,0.704
CUST200371,2026-04-29,25,South,Student,2,42000,4,0.253,0.07,0,747,3150,12,5.79,0,0.479
CUST200372,2026-07-08,28,South,Premium,5,70000,9,0.355,0.23,0,725,16100,60,11.83,0,0.68
CUST200373,2024-09-18,23,West,Retail,1,55200,2,0.484,0.28,0,560,15250,48,15.68,1,0.923
CUST200374,2024-12-25,22,West,Small Business,6,48400,3,0.466,0.25,4,651,12000,48,14.65,1,0.992
CUST200375,2026-04-07,28,West,Premium,5,130000,8,0.138,0.02,0,655,3000,12,14.22,0,0.406
CUST200376,2024-12-26,21,East,Premium,5,15300,4,0.396,0.21,0,712,3150,36,10.99,1,0.773
CUST200377,2024-12-10,29,West,Retail,5,115000,10,0.134,0.06,1,704,6500,12,10.65,0,0.537
CUST200378,2025-10-24,21,West,Premium,3,24000,2,0.323,0.21,4,627,5000,24,11.5,1,0.988
CUST200379,2024-09-29,31,North,Retail,5,118000,8,0.03,0.02,0,603,2000,24,16.89,1,0.438
CUST200380,2026-05-16,25,Central,Retail,9,59650,2,0.272,0.17,2,680,10000,12,13.61,0,0.894
CUST200381,2025-06-01,27,East,Retail,11,51298,7,0.095,0.02,1,713,1000,24,10.37,0,0.539
CUST200382,2025-09-09,28,South,Retail,4,84800,7,0.262,0.11,0,715,9000,12,11.5,0,0.531
CUST200383,2026-01-23,27,South,Retail,3,35000,6,0.401,0.17,0,714,6000,36,11.11,0,0.741
CUST200384,2026-04-14,24,West,Premium,5,140000,4,0.399,0.18,0,722,25000,60,10.74,0,0.566
CUST200385,2026-06-29,30,Central,Student,13,42000,9,0.125,0.07,4,609,3000,12,15.33,0,0.967
CUST200386,2025-11-24,31,East,Retail,9,50000,6,0.482,0.24,0,773,12000,60,6.03,0,0.671
CUST200387,2024-09-27,24,North,Retail,3,35000,2,0.67,0.43,1,667,15000,36,14.27,0,0.975
CUST200388,2025-10-16,31,West,Small Business,5,48605,10,0.487,0.25,0,724,12000,48,11.5,0,0.793
CUST200389,2025-09-30,22,Central,Student,1,60000,4,0.558,0.28,0,730,17000,60,9.45,0,0.823
CUST200390,2026-06-15,25,East,Retail,5,46000,3,0.229,0.13,0,710,6000,12,10.99,1,0.577
CUST200391,2026-07-11,30,East,Retail,8,148000,9,0.139,0.07,0,605,10000,24,13.55,0,0.447
CUST200392,2025-02-01,29,Central,Student,14,38400,7,0.545,0.29,0,758,11000,48,7.49,0,0.756
CUST200393,2026-04-05,23,Central,Student,7,50000,4,0.114,0.06,0,757,3000,24,6.03,0,0.321
CUST200394,2024-08-23,25,East,Retail,4,25000,2,0.99,0.7,1,676,17500,48,14.22,0,0.997
CUST200395,2026-05-01,34,East,Premium,5,30000,6,0.281,0.12,0,773,3600,36,6.92,1,0.513
CUST200396,2025-12-11,31,East,Premium,15,62839,10,0.256,0.14,0,604,9000,36,15.33,0,0.693
CUST200397,2024-07-16,22,Central,Small Business,5,88000,4,0.338,0.17,0,701,15000,60,11.83,0,0.635
CUST200398,2024-09-14,32,East,Retail,16,20004,5,0.341,0.17,0,758,3500,12,6.39,0,0.557
CUST200399,2025-12-21,35,Central,Retail,3,30000,5,0.187,0.1,1,769,2975,36,5.99,0,0.62
CUST200400,2025-10-25,24,South,Student,5,42000,4,0.253,0.12,0,756,4900,36,6.03,0,0.484
CUST200401,2026-03-19,24,South,Retail,1,29232,4,0.594,0.38,0,714,11000,48,11.71,1,0.908
CUST200402,2025-02-20,26,East,Retail,2,46000,4,0.216,0.14,0,702,6400,24,9.67,0,0.587
CUST200403,2025-09-16,32,West,Premium,5,27500,7,0.352,0.15,0,711,4000,24,10.62,1,0.7
CUST200404,2026-04-28,24,South,Retail,3,15000,3,0.499,0.32,0,568,4800,36,16.95,1,0.946
CUST200405,2024-09-10,29,South,Small Business,3,65000,6,0.235,0.06,0,768,4000,24,7.74,0,0.41
CUST200406,2025-01-14,26,South,Retail,5,38000,3,0.287,0.16,0,721,6025,12,10.99,0,0.637
CUST200407,2025-01-30,33,Central,Premium,4,36500,6,0.355,0.23,0,764,8500,12,11.5,0,0.686
CUST200408,2025-09-14,31,North,Retail,5,30000,7,0.308,0.13,4,623,4000,36,15.62,1,0.987
CUST200409,2025-03-29,28,West,Retail,2,44500,6,0.4,0.22,0,748,10000,24,8.59,0,0.7
CUST200410,2025-05-01,23,Central,Small Business,7,78504,3,0.553,0.32,1,711,25000,48,10.74,1,0.906
CUST200411,2025-03-14,33,North,Premium,17,36500,6,0.268,0.09,0,771,3200,24,7.37,0,0.412
CUST200412,2024-12-03,23,South,Retail,7,75000,4,0.196,0.11,1,771,8000,24,7.49,1,0.551
CUST200413,2026-03-14,28,North,Retail,5,44004,10,0.29,0.14,2,670,6000,36,13.06,0,0.912
CUST200414,2025-04-07,25,South,Small Business,9,85000,2,0.164,0.05,0,766,4000,36,7.88,0,0.296
CUST200415,2026-01-03,27,West,Small Business,1,48500,9,0.683,0.36,0,706,17500,36,12.42,1,0.921
CUST200416,2025-11-06,30,Central,Premium,11,36000,6,0.31,0.17,0,702,6000,36,11.5,0,0.658
CUST200417,2025-10-05,24,North,Small Business,2,67000,3,0.619,0.37,0,705,25000,48,10.99,1,0.889
CUST200418,2024-12-08,23,North,Small Business,1,40000,2,0.176,0.03,0,702,1200,36,10.83,0,0.516
CUST200419,2025-03-04,27,South,Retail,2,44000,8,0.39,0.17,1,766,7500,12,8,0,0.79
CUST200420,2024-10-07,23,East,Student,8,60000,3,0.503,0.33,0,754,20000,60,7.49,0,0.754
CUST200421,2026-03-31,33,West,Retail,7,48000,5,0.357,0.15,0,709,7000,36,12.42,1,0.683
CUST200422,2025-12-11,24,West,Retail,2,25000,2,0.446,0.2,0,758,5000,12,8.94,1,0.737
CUST200423,2024-11-12,33,East,Retail,5,28800,5,0.34,0.14,0,725,4000,36,9.88,0,0.662
CUST200424,2026-04-02,30,West,Retail,5,11292,6,0.356,0.19,0,768,2100,12,6.76,1,0.647
CUST200425,2025-01-11,24,Central,Retail,7,30000,3,0.506,0.27,2,650,8000,12,13.61,0,0.971
CUST200426,2024-08-28,33,West,Retail,5,27120,8,0.457,0.22,0,668,6000,36,13.49,1,0.845
CUST200427,2025-09-18,29,South,Retail,1,65500,10,0.318,0.13,1,710,8800,12,10.71,0,0.784
CUST200428,2026-06-10,31,East,Premium,1,30000,7,0.13,0.07,0,724,2050,12,8.88,1,0.473
CUST200429,2025-01-11,31,East,Premium,2,36000,5,0.296,0.13,1,771,4800,12,7.51,0,0.719
CUST200430,2025-05-25,30,South,Retail,5,12500,7,0.366,0.17,3,629,2100,36,12.49,1,0.978
CUST200431,2026-05-27,24,Central,Retail,8,55000,3,0.49,0.27,0,713,15000,60,9.91,0,0.782
CUST200432,2025-08-07,23,East,Student,6,31000,4,0.989,0.6,0,703,18500,60,11.5,0,0.982
CUST200433,2025-10-03,22,West,Retail,5,55000,3,0.236,0.11,0,752,6000,24,7.51,0,0.464
CUST200434,2026-04-28,26,South,Retail,5,62000,2,0.434,0.19,0,766,12000,48,7.9,0,0.638
CUST200435,2025-08-12,35,North,Student,2,30000,6,0.194,0.11,1,767,3300,12,5.99,0,0.639
CUST200436,2026-05-26,22,West,Retail,3,42000,2,0.404,0.2,0,710,8550,12,11.99,0,0.759
CUST200437,2026-07-13,24,East,Student,2,23000,2,0.178,0.07,3,679,1600,24,11.5,0,0.935
CUST200438,2026-04-09,27,North,Premium,6,85000,5,0.172,0.11,0,716,9000,12,10.36,0,0.436
CUST200439,2025-04-04,25,East,Premium,3,55000,3,0.181,0.11,0,719,6000,24,11.5,0,0.519
CUST200440,2025-09-03,26,South,Small Business,1,45000,3,0.285,0.16,0,772,7000,24,7.51,0,0.547
CUST200441,2026-05-19,22,West,Student,3,52000,4,0.214,0.1,3,670,5200,24,11.5,0,0.936
CUST200442,2025-10-22,22,South,Student,6,123000,4,0.178,0.06,0,775,7000,36,7.51,0,0.26
CUST200443,2024-08-29,33,East,Small Business,2,84000,9,0.325,0.18,0,562,15000,48,16.7,1,0.827
CUST200444,2025-12-09,25,East,Retail,9,60000,4,0.294,0.17,4,677,10200,48,13.92,0,0.976
CUST200445,2026-04-14,22,Central,Retail,2,26880,2,0.135,0.06,0,715,1600,24,11.12,0,0.506
CUST200446,2025-09-10,22,Central,Small Business,6,82570,2,0.419,0.22,0,661,18000,36,15.27,0,0.786
CUST200447,2024-07-28,22,South,Retail,5,8280,2,0.554,0.29,0,717,2400,24,9.91,1,0.869
CUST200448,2025-03-25,21,South,Retail,5,85000,4,0.07,0.04,0,706,3200,24,10.25,0,0.337
CUST200449,2026-01-15,22,Central,Small Business,3,46500,3,0.445,0.28,0,758,13000,60,7.29,0,0.729
CUST200450,2026-07-07,21,Central,Retail,5,43971,4,0.214,0.1,0,770,4600,36,5.42,0,0.414
CUST200451,2025-06-15,26,West,Retail,9,71400,3,0.428,0.2,1,567,16500,60,16.45,1,0.929
CUST200452,2026-07-05,21,South,Student,5,56532,3,0.506,0.28,0,767,16000,48,7.88,0,0.74
CUST200453,2025-11-30,27,Central,Student,1,63360,8,0.205,0.1,0,714,6500,12,9.99,0,0.519
CUST200454,2026-03-17,29,Central,Retail,3,64000,6,0.275,0.14,3,601,9000,24,11.5,1,0.962
CUST200455,2024-12-26,34,West,Retail,7,44460,8,0.334,0.22,1,770,9600,12,7.49,0,0.753
CUST200456,2024-12-11,27,East,Student,2,40000,7,0.257,0.15,0,658,6000,36,11.28,0,0.699
CUST200457,2024-12-02,25,Central,Student,5,63000,2,0.604,0.4,1,621,25000,36,13.87,0,0.967
CUST200458,2025-12-01,33,West,Small Business,3,88000,9,0.189,0.1,0,621,9000,12,14.54,0,0.621
CUST200459,2024-10-28,23,North,Premium,5,54000,2,0.159,0.08,0,763,4500,36,8.49,1,0.386
CUST200460,2025-06-23,23,Central,Retail,5,65000,3,0.581,0.31,0,726,20000,48,10.65,1,0.836
CUST200461,2026-07-01,35,South,Retail,16,27204,7,0.124,0.07,0,750,1800,12,7.74,0,0.345
CUST200462,2024-12-14,30,West,Retail,14,51000,10,0.187,0.09,0,710,4800,12,12.69,0,0.478
CUST200463,2025-02-22,27,South,Small Business,6,132000,8,0.276,0.15,0,657,20000,48,12.73,0,0.565
CUST200464,2025-01-03,23,North,Student,8,99000,2,0.051,0.02,0,770,1800,36,7.88,0,0.201
CUST200465,2026-05-25,26,South,Small Business,3,45000,3,0.155,0.03,1,720,1500,12,10.25,0,0.635
CUST200466,2025-11-09,21,Central,Retail,3,54036,2,0.348,0.15,0,727,8000,24,11.36,0,0.658
CUST200467,2025-09-15,22,Central,Retail,2,40000,2,0.317,0.13,0,660,5025,36,13.43,0,0.743
CUST200468,2026-03-27,28,East,Retail,11,66000,7,0.359,0.14,0,651,9000,36,13.99,0,0.711
CUST200469,2025-03-25,22,North,Retail,6,58617,2,0.166,0.09,0,605,5400,12,15.21,1,0.654
CUST200470,2025-03-24,30,Central,Student,2,48996,10,0.09,0.06,0,725,3000,12,10.36,0,0.414
CUST200471,2024-08-19,24,West,Retail,5,130000,3,0.298,0.19,1,712,25000,48,12.53,0,0.716
CUST200472,2026-03-21,31,North,Small Business,2,123000,10,0.227,0.06,0,749,7000,12,8.49,0,0.349
CUST200473,2025-04-22,26,Central,Retail,10,48000,2,0.229,0.15,0,729,7000,24,12.69,0,0.552
CUST200474,2025-04-04,23,North,Retail,7,62004,4,0.265,0.16,1,752,10000,36,9.07,0,0.689
CUST200475,2024-09-29,22,East,Retail,6,86000,4,0.244,0.12,0,753,10000,12,8.94,0,0.434
CUST200476,2024-09-14,24,South,Retail,7,47000,2,0.627,0.32,1,710,15000,36,10.74,0,0.937
CUST200477,2026-02-18,26,North,Premium,10,51600,3,0.264,0.11,0,721,5500,36,11.99,1,0.551
CUST200478,2025-06-03,22,West,Retail,2,31000,3,0.224,0.05,0,766,1600,24,9.32,0,0.476
CUST200479,2025-11-29,26,North,Retail,10,124500,2,0.094,0.05,0,718,6000,24,10.62,0,0.268
CUST200480,2025-05-30,34,East,Small Business,5,42000,10,0.243,0.14,0,667,6000,24,14.22,0,0.684
CUST200481,2026-03-16,32,Central,Premium,5,230000,5,0.157,0.07,0,746,15000,36,5.99,0,0.156
CUST200482,2025-11-04,23,North,Small Business,7,55000,3,0.309,0.15,0,662,8000,24,13.11,0,0.699
CUST200483,2024-12-12,29,West,Student,11,50000,5,0.254,0.1,0,722,5000,12,10.37,0,0.515
CUST200484,2025-05-10,24,North,Small Business,5,50000,3,0.187,0.1,1,726,5000,12,12.69,0,0.695
CUST200485,2026-07-06,27,Central,Student,11,83200,5,0.221,0.11,3,625,9000,36,15.31,0,0.939
CUST200486,2025-09-27,23,West,Small Business,3,63000,2,0.228,0.09,0,623,5400,36,14.54,0,0.679
CUST200487,2025-03-05,23,North,Small Business,1,160000,2,0.394,0.22,3,657,35000,48,15.23,0,0.956
CUST200488,2025-05-14,25,South,Student,5,123000,2,0.281,0.1,0,758,12000,48,9.63,0,0.396
CUST200489,2025-07-08,30,West,Retail,1,168000,9,0.197,0.11,3,610,18000,60,14.46,1,0.914
CUST200490,2026-03-28,28,East,Retail,5,50000,7,0.376,0.18,0,764,9000,24,11.5,0,0.648
CUST200491,2026-04-04,27,North,Premium,5,33600,10,0.369,0.19,0,766,6400,36,7.14,0,0.628
CUST200492,2025-04-18,27,South,Student,4,40000,9,0.198,0.09,0,767,3500,12,9.63,0,0.457
CUST200493,2025-02-18,29,Central,Retail,6,39000,5,0.274,0.18,0,750,7100,24,8.32,0,0.569
CUST200494,2026-02-07,32,East,Retail,16,41464,9,0.206,0.08,0,748,3500,24,8.32,0,0.396
CUST200495,2024-08-11,22,West,Student,5,27600,3,0.547,0.35,0,762,9600,24,8.59,0,0.832
CUST200496,2024-10-04,26,South,Student,2,62100,4,0.356,0.15,0,703,9600,36,11.71,0,0.687
CUST200497,2024-07-22,29,Central,Retail,1,32000,9,0.42,0.2,2,610,6525,36,16.07,1,0.971
CUST200498,2025-06-16,28,Central,Retail,7,50000,9,0.324,0.12,2,607,6000,24,15.99,0,0.94
CUST200499,2026-03-09,32,West,Premium,5,46000,9,0.237,0.07,0,608,3000,24,16.29,1,0.72
CUST200500,2024-11-20,32,North,Retail,6,51996,7,0.14,0.04,3,669,2100,12,11.5,0,0.903
